id,hotel_id,customer_id,sales_price,purchase_price,arrival_date,purchase_day,nights
1385,21,237,6006,5645.64,2021-04-20,2021-04-22,2
1386,21,313,2687,2472.04,2021-04-30,2021-04-10,3
1387,21,98,2093,1988.35,2021-04-26,2021-04-18,2
1388,21,222,2530,2454.1,2021-05-02,2021-04-13,2
1389,21,208,3444,2996.28,2021-04-27,2021-04-21,2
1390,21,135,7654,6888.6,2021-05-17,2021-04-11,1
1391,21,76,3928,3495.92,2021-05-04,2021-04-29,1
1392,21,33,5547,5269.65,2021-04-24,2021-04-23,2
1393,21,12,5339,5072.05,2021-04-20,2021-04-09,2
1394,22,374,3301,3102.94,2021-05-07,2021-04-10,3
1395,22,22,5111,4957.67,2021-04-25,2021-04-13,3
1396,22,462,6349,5396.65,2021-05-11,2021-04-25,4
1397,22,164,3874,3292.9,2021-05-16,2021-04-16,2
1398,22,226,1131,1017.9,2021-05-15,2021-04-19,4
1399,22,341,3639,3384.27,2021-05-03,2021-04-25,3
1400,22,352,7236,6657.12,2021-04-26,2021-04-22,4
1401,22,413,3038,2886.1,2021-05-13,2021-04-17,4
1402,22,334,6524,6263.04,2021-05-11,2021-04-11,1
1403,22,241,5920,5505.6,2021-05-06,2021-04-17,4
1404,22,339,1836,1670.76,2021-04-22,2021-04-26,3
1405,22,457,5867,5573.65,2021-05-16,2021-04-15,2
1406,22,78,4668,4107.84,2021-05-15,2021-04-20,4
1407,22,296,1066,916.76,2021-05-06,2021-04-14,3
1408,22,265,5268,4846.56,2021-05-12,2021-04-16,4
1409,22,422,4436,3903.68,2021-04-21,2021-04-12,4
1410,22,351,1633,1518.69,2021-05-11,2021-04-25,3
1411,22,219,3245,2855.6,2021-05-03,2021-04-19,4
1412,22,464,4901,4410.9,2021-05-02,2021-04-09,2
1413,22,59,5375,4783.75,2021-05-11,2021-04-12,4
1414,22,170,5710,5139,2021-04-24,2021-04-28,2
1415,22,224,6821,6275.32,2021-05-08,2021-04-20,3
1416,22,487,6083,5353.04,2021-05-09,2021-04-21,4
1417,22,259,4900,4214,2021-04-24,2021-04-23,1
1418,22,156,7890,6943.2,2021-05-14,2021-04-28,4
1419,22,155,1349,1187.12,2021-05-17,2021-04-27,1
1420,22,464,3445,3203.85,2021-04-21,2021-04-10,1
1421,22,354,6994,6504.42,2021-05-04,2021-04-20,2
1422,22,233,4425,4115.25,2021-05-12,2021-04-18,1
1423,22,64,2579,2295.31,2021-04-21,2021-04-25,3
1424,22,345,1102,947.72,2021-05-08,2021-04-17,3
1425,22,461,4633,4308.69,2021-05-01,2021-04-17,4
1426,22,464,7548,7321.56,2021-05-12,2021-04-29,1
1427,22,117,2493,2268.63,2021-04-26,2021-04-13,1
1428,22,290,3011,2740.01,2021-04-21,2021-04-24,3
1429,22,137,1675,1574.5,2021-05-12,2021-04-14,1
1430,22,150,1229,1056.94,2021-05-01,2021-04-24,3
1431,22,257,7130,6630.9,2021-05-10,2021-04-17,3
1432,22,148,5169,4858.86,2021-05-08,2021-04-24,2
1433,22,420,6204,5893.8,2021-05-18,2021-04-15,3
1434,22,464,1982,1704.52,2021-04-20,2021-04-20,2
1435,22,427,6939,6175.71,2021-04-23,2021-04-11,4
1436,22,255,6213,5964.48,2021-05-15,2021-04-29,1
1437,22,113,5005,4804.8,2021-05-17,2021-04-15,2
1438,22,256,3326,3059.92,2021-05-09,2021-04-14,1
1439,22,37,7859,7151.69,2021-04-22,2021-04-14,1
1440,22,20,3613,3360.09,2021-05-18,2021-04-25,3
1441,22,86,7513,6836.83,2021-05-02,2021-04-19,4
1442,22,469,1597,1453.27,2021-05-02,2021-04-20,4
1443,22,332,3538,3325.72,2021-05-06,2021-04-29,4
1444,22,168,3363,3262.11,2021-05-13,2021-04-19,4
1445,22,270,2338,2150.96,2021-04-25,2021-04-15,1
1446,22,415,2297,2021.36,2021-04-22,2021-04-13,4
1447,22,28,4911,4518.12,2021-05-16,2021-04-11,3
1448,22,84,2724,2451.6,2021-04-22,2021-04-18,1
1449,22,92,7596,6988.32,2021-04-23,2021-04-11,4
1450,22,467,2334,2123.94,2021-05-01,2021-04-14,4
1451,22,42,4295,3908.45,2021-04-29,2021-04-17,3
1452,22,325,7011,6800.67,2021-04-23,2021-04-28,4
1453,22,389,2447,2079.95,2021-04-28,2021-04-26,1
1454,22,392,5604,5155.68,2021-05-10,2021-04-29,4
1455,22,472,6688,6019.2,2021-05-08,2021-04-25,3
1456,22,140,5938,5106.68,2021-05-10,2021-04-19,2
1457,22,386,4026,3462.36,2021-05-15,2021-04-10,2
1458,22,483,6046,5501.86,2021-05-11,2021-04-28,4
1459,22,24,5953,5595.82,2021-05-18,2021-04-18,4
1460,22,493,5972,5076.2,2021-04-21,2021-04-16,4
1461,22,231,3201,3072.96,2021-04-20,2021-04-17,3
1462,22,212,4702,3996.7,2021-05-13,2021-04-27,2
1463,22,213,1412,1327.28,2021-04-21,2021-04-09,2
1464,22,338,1976,1857.44,2021-05-07,2021-04-18,1
1465,23,291,7799,7097.09,2021-05-18,2021-04-28,3
1466,23,347,6315,5367.75,2021-04-29,2021-04-19,2
1467,23,338,6218,5907.1,2021-05-13,2021-04-11,4
1468,23,39,2293,2224.21,2021-04-26,2021-04-27,4
1469,23,461,3630,3121.8,2021-05-18,2021-04-21,3
1470,23,384,5328,4528.8,2021-04-28,2021-04-11,3
1471,23,276,4741,4219.49,2021-05-14,2021-04-09,3
1472,23,254,2372,2300.84,2021-05-13,2021-04-20,2
1473,23,352,4812,4571.4,2021-04-20,2021-04-16,2
1474,23,43,3057,2873.58,2021-05-10,2021-04-24,4
1475,23,394,3134,2914.62,2021-05-07,2021-04-25,4
1476,23,237,6569,5649.34,2021-04-21,2021-04-26,2
1477,23,381,7824,7432.8,2021-05-14,2021-04-11,1
1478,23,498,6225,5727,2021-05-01,2021-04-13,4
1479,23,147,6155,5724.15,2021-04-28,2021-04-28,3
1480,23,415,4666,4059.42,2021-05-06,2021-04-11,4
1481,23,278,7408,6519.04,2021-05-18,2021-04-23,2
1482,23,305,2964,2756.52,2021-04-27,2021-04-09,2
1483,23,403,4172,4005.12,2021-05-06,2021-04-25,3
1484,23,182,1126,1069.7,2021-04-25,2021-04-10,4
1485,23,433,7332,6232.2,2021-05-10,2021-04-24,3
1486,23,212,2278,2141.32,2021-05-13,2021-04-12,3
1487,23,156,3364,3195.8,2021-04-27,2021-04-25,2
1488,23,439,3544,3047.84,2021-05-03,2021-04-23,4
1489,23,313,7318,7025.28,2021-05-15,2021-04-15,4
1490,23,48,4610,4149,2021-05-08,2021-04-09,2
1491,23,364,7443,6400.98,2021-04-22,2021-04-24,3
1492,23,87,3088,2902.72,2021-05-12,2021-04-25,1
1493,23,430,6374,5672.86,2021-05-01,2021-04-22,2
1494,23,189,6184,5441.92,2021-05-08,2021-04-25,4
1495,23,113,1831,1666.21,2021-04-30,2021-04-25,1
1496,23,326,2462,2363.52,2021-05-07,2021-04-15,4
1497,23,11,4019,3536.72,2021-05-16,2021-04-16,4
1498,23,481,7666,6746.08,2021-05-03,2021-04-23,2
1499,23,143,3399,3025.11,2021-05-08,2021-04-15,1
1500,23,297,1259,1107.92,2021-05-13,2021-04-21,4
1501,23,205,2019,1857.48,2021-05-13,2021-04-20,4
1502,23,141,3692,3322.8,2021-05-15,2021-04-19,4
1503,23,314,1411,1312.23,2021-04-26,2021-04-23,2
1504,23,449,3696,3363.36,2021-04-27,2021-04-11,2
1505,23,71,1510,1464.7,2021-05-08,2021-04-22,3
1506,23,354,5531,4977.9,2021-05-16,2021-04-29,1
1507,23,245,4062,3858.9,2021-04-28,2021-04-24,1
1508,23,164,6560,5838.4,2021-05-12,2021-04-29,1
1509,23,252,1341,1180.08,2021-05-13,2021-04-16,1
1510,23,497,6075,5163.75,2021-05-08,2021-04-17,3
1511,23,350,1271,1232.87,2021-05-08,2021-04-11,3
1512,23,273,3656,3144.16,2021-05-14,2021-04-18,1
1513,23,496,2969,2820.55,2021-05-07,2021-04-24,3
1514,23,323,3852,3428.28,2021-05-06,2021-04-17,2
1515,23,117,1921,1786.53,2021-05-14,2021-04-13,1
1516,23,103,1337,1203.3,2021-04-25,2021-04-28,1
1517,23,89,3611,3069.35,2021-04-23,2021-04-12,1
1518,24,124,4053,3566.64,2021-05-09,2021-04-21,4
1519,24,324,2821,2454.27,2021-05-04,2021-04-19,3
1520,24,283,5648,5196.16,2021-04-26,2021-04-27,4
1521,24,209,4518,4382.46,2021-05-18,2021-04-25,4
1522,24,21,4065,3780.45,2021-05-11,2021-04-21,3
1523,24,268,5111,4599.9,2021-04-24,2021-04-19,2
1524,24,317,5401,5238.97,2021-04-30,2021-04-23,1
1525,24,399,4656,4516.32,2021-05-13,2021-04-13,3
1526,24,368,5673,4822.05,2021-04-29,2021-04-09,3
1527,24,262,5955,5180.85,2021-04-29,2021-04-11,1
1528,24,449,3237,3107.52,2021-05-02,2021-04-19,4
1529,24,375,5374,5051.56,2021-05-15,2021-04-20,2
1530,24,436,1124,955.4,2021-04-29,2021-04-21,4
1531,24,499,3956,3520.84,2021-05-16,2021-04-26,2
1532,24,401,3162,2814.18,2021-04-23,2021-04-09,4
1533,24,431,1410,1226.7,2021-05-01,2021-04-16,1
1534,24,439,3855,3662.25,2021-05-03,2021-04-15,3
1535,24,419,3886,3303.1,2021-04-26,2021-04-28,3
1536,24,234,6055,5752.25,2021-05-02,2021-04-27,3
1537,24,107,6111,5866.56,2021-05-04,2021-04-14,3
1538,24,360,4757,4328.87,2021-05-03,2021-04-14,1
1539,24,12,4924,4333.12,2021-05-01,2021-04-27,3
1540,24,366,2566,2309.4,2021-05-03,2021-04-23,2
1541,24,134,5195,4467.7,2021-05-13,2021-04-26,3
1542,24,325,3597,3489.09,2021-04-26,2021-04-28,1
1543,24,364,3910,3597.2,2021-05-16,2021-04-14,2
1544,24,381,1929,1697.52,2021-04-27,2021-04-22,4
1545,24,382,4763,4096.18,2021-05-02,2021-04-13,4
1546,24,7,2978,2561.08,2021-05-05,2021-04-18,1
1547,24,242,1517,1380.47,2021-05-04,2021-04-29,3
1548,24,302,7741,6812.08,2021-05-05,2021-04-26,1
1549,24,416,1508,1462.76,2021-05-14,2021-04-19,2
1550,24,471,4636,4126.04,2021-04-25,2021-04-23,2
1551,24,362,6387,5812.17,2021-04-28,2021-04-26,2
1552,24,444,7038,6756.48,2021-04-23,2021-04-22,4
1553,24,67,4550,4413.5,2021-05-01,2021-04-17,4
1554,24,330,4963,4764.48,2021-04-28,2021-04-21,4
1555,24,300,4472,3980.08,2021-05-17,2021-04-20,4
1556,24,365,4354,4049.22,2021-04-21,2021-04-09,2
1557,24,88,1824,1696.32,2021-05-13,2021-04-15,1
1558,24,137,7703,6624.58,2021-04-23,2021-04-21,3
1559,24,56,3121,2871.32,2021-04-27,2021-04-22,3
1560,24,381,4384,3726.4,2021-05-09,2021-04-21,4
1561,24,188,4706,4141.28,2021-04-28,2021-04-28,4
1562,24,198,6024,5120.4,2021-05-18,2021-04-27,2
1563,24,351,6326,5946.44,2021-05-15,2021-04-19,3
1564,24,442,6248,5435.76,2021-05-01,2021-04-15,3
1565,24,424,4096,3850.24,2021-04-20,2021-04-29,4
1566,24,426,7859,7623.23,2021-05-07,2021-04-12,3
1567,24,354,3393,3257.28,2021-05-07,2021-04-13,3
1568,24,170,5502,5171.88,2021-05-16,2021-04-15,3
1569,24,280,6982,6563.08,2021-05-02,2021-04-14,4
1570,24,292,3576,3182.64,2021-05-03,2021-04-21,1
1571,24,213,2796,2460.48,2021-05-05,2021-04-23,2
1572,24,179,3908,3478.12,2021-04-27,2021-04-17,2
1573,24,469,2972,2674.8,2021-05-13,2021-04-17,2
1574,24,102,3095,2661.7,2021-04-21,2021-04-16,2
1575,24,191,5514,5072.88,2021-05-06,2021-04-26,3
1576,24,319,4179,3719.31,2021-05-05,2021-04-14,4
1577,24,467,3720,3608.4,2021-05-15,2021-04-16,1
1578,24,212,2356,2002.6,2021-04-23,2021-04-22,4
1579,24,79,6493,6103.42,2021-04-29,2021-04-25,4
1580,24,169,4638,4498.86,2021-04-20,2021-04-20,4
1581,24,432,7535,6555.45,2021-05-04,2021-04-25,4
1582,24,448,4696,4555.12,2021-04-27,2021-04-19,2
1583,24,325,1925,1674.75,2021-05-02,2021-04-23,3
1584,24,181,7269,6396.72,2021-05-14,2021-04-11,3
1585,24,309,1089,936.54,2021-05-05,2021-04-15,1
1586,24,357,7887,6861.69,2021-05-17,2021-04-20,3
1587,25,314,7301,6424.88,2021-04-27,2021-04-27,2
1588,25,250,1871,1702.61,2021-05-14,2021-04-10,1
1589,25,147,6127,5943.19,2021-04-20,2021-04-25,2
1590,25,118,6921,5952.06,2021-05-11,2021-04-19,4
1591,25,292,2065,1858.5,2021-04-20,2021-04-19,3
1592,25,338,1969,1732.72,2021-05-08,2021-04-26,1
1593,25,128,6191,5262.35,2021-05-01,2021-04-18,4
1594,25,188,2567,2258.96,2021-04-30,2021-04-15,4
1595,25,123,1481,1318.09,2021-05-12,2021-04-16,4
1596,25,73,3509,3263.37,2021-05-09,2021-04-20,3
1597,25,185,4652,3954.2,2021-05-16,2021-04-14,1
1598,25,310,7481,7256.57,2021-04-22,2021-04-21,4
1599,25,291,7596,6456.6,2021-05-12,2021-04-23,2
1600,25,315,7560,6804,2021-04-24,2021-04-09,1
1601,25,21,3153,2869.23,2021-04-20,2021-04-15,3
1602,25,259,1879,1822.63,2021-05-07,2021-04-20,4
1603,25,38,3426,3117.66,2021-05-04,2021-04-12,2
1604,25,191,5437,4893.3,2021-05-01,2021-04-14,3
1605,25,281,7738,6964.2,2021-05-11,2021-04-12,3
1606,25,13,7275,7056.75,2021-05-04,2021-04-20,3
1607,25,103,2340,2199.6,2021-05-15,2021-04-25,3
1608,25,263,4671,4203.9,2021-04-27,2021-04-19,3
1609,25,337,7354,6397.98,2021-04-28,2021-04-22,3
1610,25,246,6791,5772.35,2021-05-05,2021-04-20,1
1611,25,309,2585,2507.45,2021-05-18,2021-04-13,2
1612,25,385,6513,6122.22,2021-05-18,2021-04-17,1
1613,25,303,3459,3078.51,2021-05-14,2021-04-28,4
1614,25,166,4296,4124.16,2021-05-18,2021-04-25,4
1615,25,78,3422,3319.34,2021-04-29,2021-04-23,4
1616,25,63,4597,3999.39,2021-05-04,2021-04-28,3
1617,25,418,4898,4408.2,2021-05-15,2021-04-16,2
1618,25,343,2751,2558.43,2021-05-16,2021-04-17,1
1619,25,486,4009,3728.37,2021-04-30,2021-04-27,2
1620,25,414,7766,6678.76,2021-05-17,2021-04-09,1
1621,25,202,7403,6884.79,2021-04-23,2021-04-22,1
1622,25,497,3237,2816.19,2021-04-30,2021-04-25,2
1623,25,262,4413,4192.35,2021-05-08,2021-04-15,1
1624,25,186,5294,5135.18,2021-05-17,2021-04-15,4
1625,25,387,4926,4482.66,2021-05-05,2021-04-19,3
1626,25,126,6002,5341.78,2021-05-09,2021-04-11,4
1627,25,320,3564,3136.32,2021-05-01,2021-04-22,4
1628,25,167,1341,1220.31,2021-04-21,2021-04-11,2
1629,25,57,7834,6972.26,2021-05-11,2021-04-12,4
1630,25,45,3563,3349.22,2021-04-30,2021-04-16,1
1631,25,457,7256,6385.28,2021-05-05,2021-04-15,3
1632,25,442,5325,4739.25,2021-04-30,2021-04-29,3
1633,25,476,6952,6117.76,2021-05-06,2021-04-16,4
1634,25,358,7207,6558.37,2021-05-14,2021-04-09,3
1635,25,186,2377,2305.69,2021-05-10,2021-04-21,3
1636,25,477,2299,2230.03,2021-05-10,2021-04-28,1
1637,25,89,6097,5304.39,2021-04-26,2021-04-12,1
1638,25,269,7334,6527.26,2021-05-13,2021-04-28,1
1639,25,62,3727,3279.76,2021-05-10,2021-04-23,3
1640,25,282,7726,7494.22,2021-04-22,2021-04-28,3
1641,25,465,7155,6797.25,2021-04-27,2021-04-11,4
1642,25,37,6395,6139.2,2021-05-10,2021-04-11,1
1643,25,107,2642,2298.54,2021-05-10,2021-04-12,3
1644,26,143,1886,1753.98,2021-05-07,2021-04-22,3
1645,26,109,3151,2678.35,2021-05-04,2021-04-09,1
1646,26,318,5902,5429.84,2021-05-15,2021-04-25,3
1647,26,475,2299,2138.07,2021-04-25,2021-04-20,2
1648,26,142,2365,2175.8,2021-05-03,2021-04-21,1
1649,26,292,7841,7292.13,2021-04-29,2021-04-18,3
1650,26,85,6043,5317.84,2021-04-23,2021-04-10,2
1651,26,185,3016,2714.4,2021-05-06,2021-04-27,2
1652,26,295,7014,6032.04,2021-04-27,2021-04-21,2
1653,26,41,7083,6303.87,2021-05-02,2021-04-24,2
1654,26,34,6594,5934.6,2021-05-16,2021-04-10,3
1655,26,13,4734,4213.26,2021-04-25,2021-04-29,4
1656,26,436,4631,4260.52,2021-05-04,2021-04-29,3
1657,26,118,1311,1114.35,2021-05-14,2021-04-21,4
1658,26,312,5136,4673.76,2021-04-28,2021-04-10,3
1659,26,460,7656,6507.6,2021-04-26,2021-04-14,2
1660,26,292,4869,4187.34,2021-05-03,2021-04-21,2
1661,26,355,6783,5969.04,2021-04-23,2021-04-10,2
1662,26,129,6377,5930.61,2021-04-28,2021-04-09,4
1663,26,256,1157,1087.58,2021-05-14,2021-04-12,2
1664,26,271,6219,5721.48,2021-05-06,2021-04-10,1
1665,26,405,3208,2823.04,2021-05-02,2021-04-13,1
1666,26,283,3192,2968.56,2021-04-25,2021-04-19,1
1667,26,388,5720,5033.6,2021-04-25,2021-04-26,3
1668,26,321,5995,5275.6,2021-04-22,2021-04-26,4
1669,26,296,2002,1801.8,2021-04-30,2021-04-24,3
1670,26,57,1218,1157.1,2021-05-02,2021-04-29,2
1671,26,416,3062,2939.52,2021-05-05,2021-04-19,2
1672,26,482,4885,4396.5,2021-04-21,2021-04-16,3
1673,26,385,6904,6489.76,2021-05-12,2021-04-26,3
1674,26,332,2204,1873.4,2021-05-18,2021-04-10,3
1675,26,345,3181,3021.95,2021-05-04,2021-04-09,3
1676,26,168,5677,5109.3,2021-05-03,2021-04-09,1
1677,26,63,7028,6184.64,2021-04-20,2021-04-27,2
1678,26,102,7811,7108.01,2021-05-06,2021-04-23,4
1679,26,223,1728,1572.48,2021-05-15,2021-04-16,3
1680,26,284,4260,4047,2021-05-01,2021-04-21,4
1681,26,145,2177,1981.07,2021-04-26,2021-04-23,2
1682,26,398,3529,3070.23,2021-05-04,2021-04-13,3
1683,26,302,7175,6888,2021-04-25,2021-04-11,4
1684,26,126,4581,4260.33,2021-04-26,2021-04-21,1
1685,26,46,1759,1688.64,2021-05-09,2021-04-14,1
1686,26,437,6692,5955.88,2021-04-20,2021-04-28,4
1687,26,94,6957,6330.87,2021-05-02,2021-04-27,2
1688,26,344,2518,2442.46,2021-05-11,2021-04-27,2
1689,26,351,7252,6381.76,2021-05-01,2021-04-26,3
1690,26,478,1033,878.05,2021-05-06,2021-04-11,4
1691,26,338,2669,2588.93,2021-05-17,2021-04-15,1
1692,26,369,1702,1497.76,2021-05-01,2021-04-29,4
1693,26,432,5454,4908.6,2021-05-13,2021-04-20,2
1694,26,464,2585,2274.8,2021-05-18,2021-04-17,2
1695,26,146,7031,6116.97,2021-04-27,2021-04-16,4
1696,26,50,5108,4699.36,2021-05-06,2021-04-26,2
1697,26,291,4821,4579.95,2021-05-01,2021-04-29,1
1698,26,318,2273,1977.51,2021-04-20,2021-04-24,2
1699,26,170,5996,5456.36,2021-04-25,2021-04-13,2
1700,26,463,6798,6390.12,2021-04-25,2021-04-24,1
1701,26,134,3668,3484.6,2021-05-11,2021-04-19,4
1702,26,272,7561,7031.73,2021-05-14,2021-04-14,2
1703,26,32,3580,3365.2,2021-05-07,2021-04-17,3
1704,26,330,1761,1496.85,2021-05-07,2021-04-16,1
1705,26,393,1870,1813.9,2021-05-12,2021-04-11,2
1706,26,268,6390,5559.3,2021-05-02,2021-04-21,4
1707,26,73,7854,7382.76,2021-04-21,2021-04-19,4
1708,26,327,1254,1141.14,2021-04-28,2021-04-15,3
1709,26,124,2302,2094.82,2021-05-02,2021-04-17,1
1710,26,327,2480,2207.2,2021-04-21,2021-04-11,2
1711,26,228,2155,1982.6,2021-05-12,2021-04-25,4
1712,27,84,2275,2206.75,2021-05-14,2021-04-14,1
1713,27,151,3269,2811.34,2021-05-07,2021-04-21,3
1714,27,179,4407,3790.02,2021-05-03,2021-04-15,1
1715,27,94,6863,6039.44,2021-04-23,2021-04-23,2
1716,27,151,2139,1903.71,2021-04-25,2021-04-12,2
1717,27,198,5586,4915.68,2021-04-21,2021-04-21,3
1718,27,145,1532,1424.76,2021-05-16,2021-04-21,2
1719,27,24,7138,6424.2,2021-05-18,2021-04-23,2
1720,27,67,5842,5082.54,2021-04-23,2021-04-10,2
1721,27,5,7007,6376.37,2021-05-02,2021-04-29,3
1722,27,50,1367,1298.65,2021-04-25,2021-04-23,1
1723,27,156,6383,5680.87,2021-05-10,2021-04-10,1
1724,27,116,5591,4752.35,2021-05-01,2021-04-22,3
1725,27,275,7963,7485.22,2021-05-06,2021-04-15,3
1726,27,442,4890,4645.5,2021-04-24,2021-04-13,2
1727,27,244,4583,4308.02,2021-05-01,2021-04-28,1
1728,27,112,7062,6850.14,2021-04-30,2021-04-28,2
1729,27,47,4819,4481.67,2021-05-09,2021-04-26,2
1730,27,301,6785,6174.35,2021-04-25,2021-04-23,2
1731,27,113,2024,1760.88,2021-05-15,2021-04-27,2
1732,27,469,6724,5782.64,2021-05-09,2021-04-21,3
1733,27,136,6773,6163.43,2021-05-04,2021-04-13,4
1734,27,411,3721,3386.11,2021-04-27,2021-04-13,2
1735,27,85,7353,6470.64,2021-05-17,2021-04-11,1
1736,27,221,3522,3169.8,2021-04-28,2021-04-14,3
1737,27,378,2192,1950.88,2021-05-18,2021-04-25,3
1738,27,19,3096,2817.36,2021-05-04,2021-04-21,2
1739,27,59,2786,2590.98,2021-05-17,2021-04-11,3
1740,27,196,6673,6005.7,2021-05-01,2021-04-23,4
1741,27,362,6001,5520.92,2021-05-02,2021-04-13,2
1742,27,362,4252,3784.28,2021-05-13,2021-04-16,3
1743,27,77,5348,4652.76,2021-05-18,2021-04-28,4
1744,27,377,5059,4755.46,2021-04-22,2021-04-14,3
1745,27,42,5749,5059.12,2021-05-18,2021-04-24,3
1746,27,429,1279,1087.15,2021-05-10,2021-04-25,3
1747,27,106,7223,6717.39,2021-04-29,2021-04-10,2
1748,27,247,3097,3004.09,2021-04-20,2021-04-29,4
1749,27,260,6753,6145.23,2021-05-16,2021-04-25,2
1750,27,356,1679,1494.31,2021-04-22,2021-04-28,4
1751,27,193,7725,7416,2021-04-28,2021-04-14,4
1752,27,217,3275,2783.75,2021-05-09,2021-04-23,3
1753,27,177,4544,3953.28,2021-05-12,2021-04-20,4
1754,27,431,3650,3358,2021-04-23,2021-04-18,1
1755,27,335,7516,6764.4,2021-05-12,2021-04-28,1
1756,27,439,4050,3604.5,2021-05-08,2021-04-15,4
1757,27,352,6075,5710.5,2021-04-27,2021-04-15,4
1758,27,465,6139,5218.15,2021-05-06,2021-04-27,3
1759,27,42,1462,1301.18,2021-04-26,2021-04-14,2
1760,27,241,5647,5138.77,2021-04-30,2021-04-19,4
1761,27,49,2318,2016.66,2021-04-24,2021-04-21,2
1762,27,471,7308,6796.44,2021-04-23,2021-04-14,2
1763,27,276,5330,4530.5,2021-04-29,2021-04-16,3
1764,27,475,7061,6849.17,2021-05-06,2021-04-11,2
1765,27,304,7418,6527.84,2021-05-06,2021-04-12,3
1766,27,184,4663,4056.81,2021-04-21,2021-04-16,1
1767,27,408,4964,4815.08,2021-04-26,2021-04-10,1
1768,27,277,6867,6111.63,2021-05-05,2021-04-28,4
1769,27,235,4113,3825.09,2021-04-21,2021-04-19,1
1770,27,469,4041,3919.77,2021-04-24,2021-04-20,4
1771,27,92,5540,5373.8,2021-05-01,2021-04-24,1
1772,27,172,2702,2377.76,2021-04-21,2021-04-28,1
1773,27,142,5377,4946.84,2021-05-18,2021-04-17,4
1774,27,380,7703,7240.82,2021-04-29,2021-04-10,1
1775,27,423,5543,4933.27,2021-05-02,2021-04-29,4
1776,27,273,5864,5043.04,2021-04-26,2021-04-13,1
1777,27,478,2208,1965.12,2021-05-06,2021-04-13,2
1778,27,393,6998,6018.28,2021-04-27,2021-04-17,1
1779,27,135,2283,2100.36,2021-04-28,2021-04-17,2
1780,27,236,5490,4831.2,2021-04-30,2021-04-22,4
1781,27,430,2213,1991.7,2021-05-11,2021-04-27,4
1782,27,279,3472,3090.08,2021-05-08,2021-04-20,3
1783,28,36,5190,4722.9,2021-05-06,2021-04-13,2
1784,28,271,1069,972.79,2021-05-18,2021-04-22,1
1785,28,134,4612,4196.92,2021-05-14,2021-04-26,3
1786,28,133,4332,4072.08,2021-04-22,2021-04-13,4
1787,28,47,7777,7465.92,2021-05-02,2021-04-25,1
1788,28,469,6668,5934.52,2021-05-08,2021-04-19,4
1789,28,396,2796,2404.56,2021-05-18,2021-04-24,4
1790,28,293,7059,6353.1,2021-05-06,2021-04-23,1
1791,28,446,1868,1811.96,2021-05-02,2021-04-26,1
1792,28,328,1233,1183.68,2021-04-28,2021-04-13,1
1793,28,424,6841,6156.9,2021-05-03,2021-04-27,3
1794,28,160,4726,4158.88,2021-05-08,2021-04-23,1
1795,28,97,7032,6539.76,2021-05-08,2021-04-29,4
1796,28,131,5431,5268.07,2021-05-14,2021-04-11,4
1797,28,319,4993,4493.7,2021-05-03,2021-04-25,3
1798,28,246,6077,5590.84,2021-05-08,2021-04-11,4
1799,28,330,6183,5626.53,2021-05-02,2021-04-16,1
1800,28,309,2569,2235.03,2021-05-08,2021-04-12,2
1801,28,151,2226,2047.92,2021-04-28,2021-04-16,1
1802,28,357,4220,3924.6,2021-04-23,2021-04-14,1
1803,28,373,3428,3085.2,2021-05-05,2021-04-25,4
1804,28,118,4694,4177.66,2021-05-18,2021-04-15,3
1805,28,435,3536,3005.6,2021-05-09,2021-04-15,4
1806,28,41,2731,2621.76,2021-05-10,2021-04-17,4
1807,28,456,5599,5039.1,2021-04-29,2021-04-14,4
1808,28,259,5568,4955.52,2021-05-06,2021-04-25,2
1809,28,253,1024,911.36,2021-05-12,2021-04-17,3
1810,28,53,6829,5872.94,2021-05-16,2021-04-22,3
1811,28,18,7059,6282.51,2021-05-06,2021-04-27,3
1812,28,378,3345,2876.7,2021-05-01,2021-04-29,2
1813,28,475,5202,4473.72,2021-05-01,2021-04-17,4
1814,28,311,1871,1683.9,2021-05-01,2021-04-27,1
1815,28,443,3769,3429.79,2021-04-28,2021-04-22,3
1816,28,223,6059,5271.33,2021-05-16,2021-04-12,3
1817,28,144,7136,6279.68,2021-05-02,2021-04-21,3
1818,28,410,1382,1202.34,2021-04-22,2021-04-28,2
1819,28,381,2329,2235.84,2021-04-29,2021-04-24,3
1820,28,283,1344,1303.68,2021-04-20,2021-04-21,2
1821,28,227,2093,1946.49,2021-04-30,2021-04-15,2
1822,28,315,6573,6178.62,2021-04-21,2021-04-28,4
1823,28,248,6493,6038.49,2021-05-12,2021-04-22,4
1824,28,226,7102,6036.7,2021-05-11,2021-04-29,3
1825,28,444,3822,3248.7,2021-04-23,2021-04-25,4
1826,28,411,7599,6611.13,2021-04-24,2021-04-13,3
1827,28,309,6112,5928.64,2021-05-06,2021-04-23,3
1828,28,321,5888,5063.68,2021-04-23,2021-04-28,2
1829,28,78,4863,4717.11,2021-04-28,2021-04-23,4
1830,28,12,1856,1596.16,2021-04-23,2021-04-13,2
1831,28,65,5369,4832.1,2021-05-03,2021-04-18,3
1832,28,413,3725,3576,2021-04-22,2021-04-12,2
1833,28,327,1445,1314.95,2021-05-13,2021-04-14,1
1834,28,263,5791,5385.63,2021-05-16,2021-04-16,2
1835,28,38,7691,6844.99,2021-05-07,2021-04-25,2
